lat,lon,name,operator,opening_hours,Unnamed: 5,prixDiesel,prixDieselExcellium,prixEssence95,prixEssence98,prixLPG,derniereModification,url
50.1833466,14.5915474,,,,,38.86,,41.26,,24.03,17-06-2026,https://www.mbenzin.cz/
49.6756133,12.6008083,EuroWAG,"W.A.G. payment solutions, a.s.",24/7,,38.97,,41.4,,24.08,17-06-2026,https://www.mbenzin.cz/
50.6007081,13.6225683,Orlen,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",Mo-Su 05:00-22:00,,39.02,,41.56,,24.11,17-06-2026,https://www.mbenzin.cz/
49.9745912,17.7929096,Gold Neplachovice,LUGO plus s.r.o.,24/7,,39.11,,41.88,,24.33,17-06-2026,https://www.mbenzin.cz/
50.0045024,14.5741802,"Prim Praha, Čestlice",PETRA s.r.o.,06:00-22:00,,39.52,,41.7,,24.54,17-06-2026,https://www.mbenzin.cz/
49.7462766,15.1013715,V-Gas,,Mo-Su 06:00-22:00,,39.21,,40.99,,24.16,17-06-2026,https://www.mbenzin.cz/
48.6880971,14.5650689,SILMET Malonty,SILMET Příbram a.s.,06:00-18:00,,39.92,,40.65,,24.24,17-06-2026,https://www.mbenzin.cz/
48.5872135,14.322283,ArmEx Studánky,ARMEX Oil s.r.o.,06:00-22:00,,39.19,,41.49,,24.39,17-06-2026,https://www.mbenzin.cz/
50.7082747,14.3949445,,,,,39.21,,40.68,,24.66,17-06-2026,https://www.mbenzin.cz/
50.7089999,14.3942048,PRIM,,,,39.88,,41.65,,24.62,17-06-2026,https://www.mbenzin.cz/
49.4822806,17.2836945,DZ OIL Dub nad Moravou,Euro Group Moravia s.r.o.,06:00-18:00,,38.97,,41.88,,24.55,17-06-2026,https://www.mbenzin.cz/
49.9667881,16.4011609,coop 24 Ústí nad Orlicí,"KONZUM, obchodní družstvo",24/7,,39.48,,41.14,,23.9,17-06-2026,https://www.mbenzin.cz/
49.0403875,16.9565336,Zerogas,,Mo-Fr 05:00-21:00; Sa-Su 07:00-21:00,,39.23,,40.66,,24.07,17-06-2026,https://www.mbenzin.cz/
49.0350185,14.360327,,,,,39.7,,40.98,,24.56,17-06-2026,https://www.mbenzin.cz/
49.8350233,18.2512256,,,,,39.42,,41.78,,24.63,17-06-2026,https://www.mbenzin.cz/
49.7545709,18.2473328,"Eurobit, Ostrava - Nová Bělá",EUROBIT - čerpací stanice s.r.o.,,,38.46,,41.06,,23.73,17-06-2026,https://www.mbenzin.cz/
49.9703693,14.5383665,Avia Jesenice,,24/7,,39.48,,40.2,,24.29,17-06-2026,https://www.mbenzin.cz/
49.6720871,18.4262881,EUROBIT,,,,39.47,,40.59,,23.94,17-06-2026,https://www.mbenzin.cz/
50.0345359,15.7510171,Orlen,,24/7,,39.32,,41.57,,24.25,17-06-2026,https://www.mbenzin.cz/
49.7899377,18.440805,Globus,"Globus ČR, v.o.s.",24/7,,39.06,,41.01,,24.14,17-06-2026,https://www.mbenzin.cz/
50.1630139,12.3183085,ONO,Tank ONO s.r.o.,24/7,,37.09,,38.87,,23.21,17-06-2026,https://www.mbenzin.cz/
49.2615055,17.4953478,Prim Tlumačov,PETRA s.r.o.,06:00-21:00,,39.52,,41.23,,24.35,17-06-2026,https://www.mbenzin.cz/
49.801306,18.4695769,LPG,Primagas,Mo-Su 08:00-22:00,,38.9,,40.52,,23.97,17-06-2026,https://www.mbenzin.cz/
49.4569102,13.7826125,Benzina Lnáře,"Unipetrol RPA, s.r.o. – Benzina",06:00-20:00,,39.17,,41.75,,24.4,17-06-2026,https://www.mbenzin.cz/
49.3893048,16.8022308,"VENA - TRADE, s.r.o.",,"Mo-Fr 06:00-19:00; Sa,Su 07:00-17:00",,39.51,,41.47,,24.4,17-06-2026,https://www.mbenzin.cz/
50.1849177,12.6942385,Orlen,Orlen Unipetrol RPA,24/7,,38.94,,40.86,,24.34,17-06-2026,https://www.mbenzin.cz/
50.1557153,14.3161725,Orlen Velké Přílepy,,24/7,,39.89,,40.7,,24.11,17-06-2026,https://www.mbenzin.cz/
50.2600398,14.5732485,MOL Tišice,"MOL Česká republika, s.r.o.",Mo-Su 06:00-20:00,,39.64,,41.49,,24.27,17-06-2026,https://www.mbenzin.cz/
50.1373182,15.6975711,Benzina - Osice PS,"Unipetrol RPA, s.r.o. – Benzina",24/7,,39.89,,41.43,,24.45,17-06-2026,https://www.mbenzin.cz/
49.0678217,17.9821135,čerpací stanice,Javorník CZ,,,39.12,,40.94,,24.23,17-06-2026,https://www.mbenzin.cz/
49.2294316,17.6602167,Prim,,Mo-Su 06:00-22:00,,39.47,,41.54,,24.3,17-06-2026,https://www.mbenzin.cz/
50.4969798,13.0296377,Free1 GAS Vejprty,TOP TANK s.r.o.,24/7,,39.55,,40.69,,24.37,17-06-2026,https://www.mbenzin.cz/
49.070648,14.1940385,,,,,39.99,,40.57,,24.6,17-06-2026,https://www.mbenzin.cz/
50.1116065,14.217686,Cargosped Praha,,,,39.7,,41.08,,23.92,17-06-2026,https://www.mbenzin.cz/
49.9496749,18.0678825,DAJPP,,,,39.27,,40.65,,24.25,17-06-2026,https://www.mbenzin.cz/
49.8659192,17.8783227,MOL,MOL Česká republika,"Mo-Fr 05:00-22:00; Sa,Su 07:00-22:00",,40.79,,42.55,,24.66,17-06-2026,https://www.mbenzin.cz/
49.813728,16.1066584,,,,,39.68,,41.38,,24.42,17-06-2026,https://www.mbenzin.cz/
49.3036635,14.137931,Shell,,,,40.24,,42.44,,25.08,17-06-2026,https://www.mbenzin.cz/
49.7270111,13.4131738,Shell,,24/7,,40.98,,42.26,,24.63,17-06-2026,https://www.mbenzin.cz/
49.2391771,13.5207707,Shell,,Mo-Su 05:00-23:00,,41.15,,43.15,,24.36,17-06-2026,https://www.mbenzin.cz/
50.241213,12.8720156,Shell,Shell Czech Republic a.s.,06:00-22:00,,40.28,,42.87,,24.52,17-06-2026,https://www.mbenzin.cz/
50.5086046,13.2527598,Shell,Shell Czech Republic a.s.,24/7,,41.07,,42.28,,25.05,17-06-2026,https://www.mbenzin.cz/
50.7874316,13.9775795,Velta Free Shop,VELTA Free Shop s.r.o.,08:00-20:00,,39.52,,40.66,,24.42,17-06-2026,https://www.mbenzin.cz/
50.1121987,14.2822278,Shell,,24/7,,40.15,,43.35,,24.92,17-06-2026,https://www.mbenzin.cz/
50.0468761,14.5522586,Shell - Hornoměcholupská,"Shell Czech Republic, a.s.",06:00-22:00,,40.15,,43.08,,25.09,17-06-2026,https://www.mbenzin.cz/
50.0694301,14.381599,Shell,Shell Czech Republic a.s.,24/7,,40.62,,42.58,,24.62,17-06-2026,https://www.mbenzin.cz/
50.0415525,15.8005492,Shell,,,,41.18,,42.08,,24.57,17-06-2026,https://www.mbenzin.cz/
49.7896632,16.4829327,Shell,Shell Czech Republic a.s.,24/7,,40.15,,42.02,,24.46,17-06-2026,https://www.mbenzin.cz/
49.0377155,16.3091834,,,,,39.16,,40.66,,24.04,17-06-2026,https://www.mbenzin.cz/
50.7266152,15.1568527,ArmEx Jablonec n. Nisou,ARMEX Oil s.r.o.,06:00-20:00,,39.29,,41.73,,24.16,17-06-2026,https://www.mbenzin.cz/
49.1840606,16.6830772,"MOL, Brno - Hviezdoslavova","MOL Česká republika, s.r.o.",24/7,,39.61,,42.3,,24.47,17-06-2026,https://www.mbenzin.cz/
49.1834882,16.5796553,"MOL, Brno - Pisárky Bauerova","MOL Česká republika, s.r.o.",24/7,,39.97,,41.83,,24.4,17-06-2026,https://www.mbenzin.cz/
49.2318702,16.5826231,MOL Brno - Hradecká,"MOL Česká republika, s.r.o.",06:00 - 22:00,,40.43,,41.51,,24.47,17-06-2026,https://www.mbenzin.cz/
49.347151,12.8510977,Free1 GAS Folmava - TIR,TOP TANK s.r.o.,24/7,,40.0,,41.44,,24.1,17-06-2026,https://www.mbenzin.cz/
49.6593639,12.5332761,Fill Rozvadov,,24/7,,39.59,,41.86,,24.29,17-06-2026,https://www.mbenzin.cz/
50.0252336,16.6061514,EuroOil Jablonné nad Orlicí,"Čepro, a.s.",Mo-Su 06:00-20:00,,39.27,,41.59,,23.99,17-06-2026,https://www.mbenzin.cz/
50.2350383,13.4082237,MOL Podbořany,"MOL Česká republika, s.r.o.",06:00-20:00,,40.18,,42.07,,24.83,17-06-2026,https://www.mbenzin.cz/
50.3605412,14.4734334,Prim Mělník,PETRA s.r.o.,06:00-22:00,,39.4,,40.75,,24.52,17-06-2026,https://www.mbenzin.cz/
50.1708163,16.2214493,"PHB CZ, s.r.o.",,,,39.76,,41.86,,24.23,17-06-2026,https://www.mbenzin.cz/
49.8335611,16.2685495,"Zaris, Dolní Újezd",Zaris s.r.o.,Mo-Fr 06:00-18:30; Sa 06:30-15:30; Su 06:30-13:30,,39.32,,40.72,,24.18,17-06-2026,https://www.mbenzin.cz/
50.402351,14.3087995,,Benzína,,,39.65,,40.53,,24.17,17-06-2026,https://www.mbenzin.cz/
49.7628083,15.8921773,G.A.S. Petroleum,G.A.S. Petroleum Group,Mo-Su 05:30-22:00,,38.92,,40.53,,24.31,17-06-2026,https://www.mbenzin.cz/
50.733123,15.1878162,Vendys & V Jablonec n. N.,Vendys Petrol,24/7,,39.39,,40.72,,24.03,17-06-2026,https://www.mbenzin.cz/
50.3221071,14.5054065,Radius Kly,Radius s.r.o.,,,38.81,,41.78,,24.61,17-06-2026,https://www.mbenzin.cz/
49.1092514,16.7385238,,,,,39.57,,41.15,,24.39,17-06-2026,https://www.mbenzin.cz/
50.4822121,14.1760627,Mj Global Hrdly,,,,39.35,,41.37,,24.33,17-06-2026,https://www.mbenzin.cz/
49.3196831,17.779925,Alitron Držková,"ALITRON CZ, s.r.o",Mo-Fr 06:00-19:00; Sa 07:00-17:00,,39.54,,41.86,,23.99,17-06-2026,https://www.mbenzin.cz/
49.7276271,13.2556808,Pasoil,,,,39.47,,40.8,,23.96,17-06-2026,https://www.mbenzin.cz/
50.0638641,14.5378402,"KM-Prona, Praha - Hostivař","KM - PRONA, a.s.",24/7,,39.17,,41.02,,24.14,17-06-2026,https://www.mbenzin.cz/
50.0645964,14.494119,"MOL, Praha 10 - V korytech","MOL Česká republika, s.r.o.",24/7,,39.87,,42.52,,24.42,17-06-2026,https://www.mbenzin.cz/
50.0754884,14.5316952,CS Point,,24/7,,39.05,,40.6,,24.41,17-06-2026,https://www.mbenzin.cz/
49.0562859,17.4671121,OMV,OMV,24/7,,40.07,,43.27,,24.68,17-06-2026,https://www.mbenzin.cz/
49.2476906,14.7209796,,,,,38.9,,41.55,,24.02,17-06-2026,https://www.mbenzin.cz/
49.4927225,16.6444159,,,Mo-Su 06:00-22:00,,39.55,,41.6,,24.69,17-06-2026,https://www.mbenzin.cz/
49.4910003,16.6497293,,,24/7,,39.49,,41.84,,24.57,17-06-2026,https://www.mbenzin.cz/
50.120683,15.0817582,OMV,OMV,24/7,,40.55,,43.14,,24.87,17-06-2026,https://www.mbenzin.cz/
50.7403185,15.2245313,Euro Car Vik,,6:00-22:00,,39.72,,41.85,,24.17,17-06-2026,https://www.mbenzin.cz/
50.1991377,15.7831062,Prim,Petra,Mo-Su 06:00-21:00,,39.26,,41.36,,23.98,17-06-2026,https://www.mbenzin.cz/
50.0907953,16.3069462,FAMA,,,,39.82,,41.33,,24.61,17-06-2026,https://www.mbenzin.cz/
49.5708287,18.75862,Smebaz,,Mo-Su 07:00-20:00,,39.54,,41.64,,24.05,17-06-2026,https://www.mbenzin.cz/
48.9830889,14.490404,GW Diesel,GW Jihotrans,Mo-Fr 06:00-15:00,,39.88,,40.52,,24.21,17-06-2026,https://www.mbenzin.cz/
50.2537235,14.5269513,Benzina,Benzina,Mo-Su 05:00-22:00,,39.1,,40.89,,24.37,17-06-2026,https://www.mbenzin.cz/
49.4819825,17.1215417,Avia XPress,,24/7,,39.03,,41.28,,23.73,17-06-2026,https://www.mbenzin.cz/
49.2152605,16.4088207,D-1 Truck,D-1 road service s.r.o.,,,39.08,,41.53,,24.28,17-06-2026,https://www.mbenzin.cz/
48.9847819,14.5067758,Hos,Josef HOS s.r.o.,Mo-Fr 05:00-21:00; Sa 06:00-20:00; Su 07:00-20:00,,39.32,,41.75,,24.59,17-06-2026,https://www.mbenzin.cz/
49.3961373,13.3091972,"K5 CZ, s.r.o.","K5 CZ, s.r.o.",Mo-Su 05:00-22:00,,39.21,,40.66,,24.61,17-06-2026,https://www.mbenzin.cz/
50.0283292,16.3701435,EUROBIT,,,,39.26,,40.25,,24.3,17-06-2026,https://www.mbenzin.cz/
50.0484913,15.7520033,Prim Pardubice,PETRA s.r.o.,06:00-22:00,,39.29,,41.67,,24.62,17-06-2026,https://www.mbenzin.cz/
49.8203268,18.1802261,Tomix,,Mo-Su 06:00-20:00,,39.04,,40.85,,23.96,17-06-2026,https://www.mbenzin.cz/
49.5248472,12.9355861,EuroOil Horšovský Týn,"Čepro, a.s.",Mar-Oct 06:00-21:00;Nov-Feb 06:00-20:00,,39.26,,40.85,,24.4,17-06-2026,https://www.mbenzin.cz/
49.0935931,17.7434899,Benzina - Luhačovice,"Unipetrol RPA, s.r.o. – Benzina",05:00-22:00,,38.91,,40.52,,24.11,17-06-2026,https://www.mbenzin.cz/
50.5316781,14.1110535,EuroOil Litoměřice,"Čepro, a.s.",24/7,,39.61,,41.58,,24.16,17-06-2026,https://www.mbenzin.cz/
50.6518931,13.8340809,CNG,"E.ON Energie, a.s.",24/7,,39.37,,40.87,,23.93,17-06-2026,https://www.mbenzin.cz/
48.6190964,14.3249108,Orlen,Orlen Unipetrol RPA,Mo-Su 05:00-22:00,,39.39,,41.0,,24.49,17-06-2026,https://www.mbenzin.cz/
49.1835434,16.6699089,,DPMB,,,39.88,,40.73,,24.12,17-06-2026,https://www.mbenzin.cz/
50.3964525,16.0845708,Tomegas,,,,39.68,,40.57,,24.0,17-06-2026,https://www.mbenzin.cz/
49.483644,17.1217947,Orlen,,24/7,,39.32,,41.31,,24.35,17-06-2026,https://www.mbenzin.cz/
49.754575,18.2463778,"EuroOil Ostrava - Nová Bělá, Plzeňská","Čepro, a.s.",Mo-Su 06:00-21:00,,39.81,,40.72,,24.52,17-06-2026,https://www.mbenzin.cz/
49.8724952,15.7404269,,,,,39.92,,40.64,,24.4,17-06-2026,https://www.mbenzin.cz/
49.8771021,12.9477915,"LIEL CZ, s.r.o.",,Mo-Su 06:00-22:00,,38.97,,41.23,,24.12,17-06-2026,https://www.mbenzin.cz/
49.2977994,16.543788,Hunsgas,,"Mo-Fr 06:00-20:00; Sa,Su 08:00-18:00",,39.2,,41.1,,24.43,17-06-2026,https://www.mbenzin.cz/
50.2332365,15.2139305,Autocentrum Boura,,Mo-Su 07:00-20:00,,39.24,,41.56,,24.06,17-06-2026,https://www.mbenzin.cz/
49.7272313,13.4102499,Bonett,,24/7,,39.43,,40.72,,24.04,17-06-2026,https://www.mbenzin.cz/
49.5905925,17.2455044,"EuroOil Olomouc, Krapkova","Čepro, a.s.",Mo-Su 06:00-20:00 off,,39.88,,41.78,,24.23,17-06-2026,https://www.mbenzin.cz/
49.5895121,17.2985523,"EuroOil Olomouc - Hodolany, Lipenská","Čepro, a.s.",Mo-Su 06:00-20:00,,39.39,,41.8,,24.2,17-06-2026,https://www.mbenzin.cz/
49.4595887,17.1111815,"EuroOil Prostějov, Brněnská","Čepro, a.s.",Mo-Su 06:00-22:00,,39.41,,41.68,,23.94,17-06-2026,https://www.mbenzin.cz/
49.3476883,16.7614325,EuroOil Jedovnice,"Čepro, a.s.",Mo-Su 06:00-20:00,,39.22,,40.96,,24.42,17-06-2026,https://www.mbenzin.cz/
49.4296484,16.3450459,EuroOil Doubravník,"Čepro, a.s.",Mo-Su 06:00-19:00,,39.75,,40.97,,24.65,17-06-2026,https://www.mbenzin.cz/
49.6384153,16.7132374,EuroOil,Čepro,Mo-Su 06:00-19:00,,39.04,,41.51,,24.28,17-06-2026,https://www.mbenzin.cz/
50.0331447,15.7490184,ČEPRO TANKOMAT,,24/7,,38.92,,41.71,,24.5,17-06-2026,https://www.mbenzin.cz/
50.7679398,14.541228,,,,,39.31,,41.47,,24.31,17-06-2026,https://www.mbenzin.cz/
49.7964086,18.3011449,EUROBIT Oil,,Mo-Fr 05:00-18:00,,39.02,,41.09,,24.22,17-06-2026,https://www.mbenzin.cz/
49.956087,15.7991995,Shell,Mercia s.r.o.,"Mo-Su,PH 00:00-00:00",,41.19,,42.78,,25.07,17-06-2026,https://www.mbenzin.cz/
50.7757248,15.0372684,Prim Liberec,PETRA s.r.o.,24/7,,39.47,,40.87,,24.31,17-06-2026,https://www.mbenzin.cz/
50.0332335,14.3840486,Prim Praha 5 Barrandov,PETRA s.r.o.,24/7,,38.85,,41.19,,24.46,17-06-2026,https://www.mbenzin.cz/
50.036295,14.5808101,Prim Praha - Uhříněves,PETRA s.r.o.,24/7,,38.92,,41.67,,24.51,17-06-2026,https://www.mbenzin.cz/
50.1825285,15.7259531,Prim Urbanice,PETRA s.r.o.,06:00-20:00,,39.94,,40.6,,24.09,17-06-2026,https://www.mbenzin.cz/
48.8543184,14.2116935,,,,,39.63,,41.65,,24.63,17-06-2026,https://www.mbenzin.cz/
50.3190899,13.5296953,"KM-Prona, Žatec","KM - PRONA, a.s.",24/7,,38.83,,40.24,,24.01,17-06-2026,https://www.mbenzin.cz/
49.08892,15.8883628,"KM-Prona, Jaroměřice nad Rokytnou","KM - PRONA, a.s.",24/7,,38.78,,40.41,,24.37,17-06-2026,https://www.mbenzin.cz/
48.9860598,14.519531,"KM-Prona, České Budějovice - Vráto","KM - PRONA, a.s.",24/7,,39.02,,40.21,,24.35,17-06-2026,https://www.mbenzin.cz/
50.6630566,14.029944,Vendys & V Ústí n. L.,Vendys Petrol,24/7,,39.81,,41.7,,24.08,17-06-2026,https://www.mbenzin.cz/
50.468668,13.918393,Vendys & V Dřemčice,Vendys Petrol,24/7,,39.95,,41.78,,24.33,17-06-2026,https://www.mbenzin.cz/
50.4596803,14.8686191,Vendys & V Hrdlořezy,Vendys Petrol,24/7,,39.23,,40.54,,24.23,17-06-2026,https://www.mbenzin.cz/
50.7164258,14.5448135,Vendys & V Častolovice,Vendys Petrol,24/7,,39.29,,41.23,,24.06,17-06-2026,https://www.mbenzin.cz/
50.762567,15.396907,RoBiN OIL Harrachov,RoBiN OIL s.r.o.,24/7,,39.36,,40.76,,24.28,17-06-2026,https://www.mbenzin.cz/
49.8270767,15.0218327,Weststar,,,,39.96,,41.83,,24.38,17-06-2026,https://www.mbenzin.cz/
49.0532359,17.2470652,EuroOil,"Čepro, a.s.",Mo-Su 06:00-18:00,,39.19,,41.76,,24.67,17-06-2026,https://www.mbenzin.cz/
49.319528,17.4605831,EuroOil,Čepro,Mo-Su 06:00-20:00,,39.02,,40.72,,23.91,17-06-2026,https://www.mbenzin.cz/
49.3622451,17.3764981,EuroOil Chropyně,"Čepro, a.s.",Mo-Su 06:00-21:00,,39.05,,41.27,,24.2,17-06-2026,https://www.mbenzin.cz/
49.3550088,17.3036917,EuroOil Kojetín,"Čepro, a.s.",Mo-Su 06:00-20:00,,39.15,,40.99,,24.67,17-06-2026,https://www.mbenzin.cz/
49.2326703,16.6213782,"EuroOil Brno - Lesná, Okružní","Čepro, a.s.",Mo-Su 06:00-21:00,,39.37,,41.47,,24.67,17-06-2026,https://www.mbenzin.cz/
49.1192629,16.1963631,EuroOil,"Čepro, a.s.",Mo-Su 06:00-20:00,,39.84,,41.48,,24.58,17-06-2026,https://www.mbenzin.cz/
49.4706783,16.2127197,EuroOil Dolní Rožínka,"Čepro, a.s.",Mo-Su 06:00-18:00,,39.54,,40.64,,24.52,17-06-2026,https://www.mbenzin.cz/
49.8954355,16.4576868,EuroOil,Čepro,24/7,,39.32,,41.47,,24.17,17-06-2026,https://www.mbenzin.cz/
49.9853702,18.0532731,EuroOil Kobeřice,"Čepro, a.s.",Mo-Su 06:00-20:00,,39.54,,40.52,,24.15,17-06-2026,https://www.mbenzin.cz/
49.9023306,17.7394,EuroOil Litultovice,"Čepro, a.s.",Mo-Su 06:00-20:00,,39.73,,41.64,,24.23,17-06-2026,https://www.mbenzin.cz/
50.2550611,17.399775,EuroOil Zlaté Hory,"Čepro, a.s.",Mo-Su 06:00-20:00,,38.87,,41.02,,24.28,17-06-2026,https://www.mbenzin.cz/
49.912737,17.3701645,EuroOil Břidličná,"Čepro, a.s.",Mo-Su 06:00-19:00,,39.6,,41.04,,24.31,17-06-2026,https://www.mbenzin.cz/
50.0251212,15.824804,EuroOil,Čepro,Mo-Su 06:00-20:00,,39.9,,41.38,,24.51,17-06-2026,https://www.mbenzin.cz/
50.2998789,15.873814,EuroOil Smiřice,"Čepro, a.s.",Mo-Su 06:00-21:00,,39.17,,41.48,,24.53,17-06-2026,https://www.mbenzin.cz/
50.2629993,16.1058894,EuroOil Opočno,"Čepro, a.s.",Mo-Su 06:00-20:00,,39.08,,41.73,,24.46,17-06-2026,https://www.mbenzin.cz/
50.0943449,16.0904869,EuroOil Borohrádek,"Čepro, a.s.",Mo-Su 05:00-21:00,,39.94,,40.88,,24.3,17-06-2026,https://www.mbenzin.cz/
49.7080213,16.0232981,EuroOil Svratka,"Čepro, a.s.",Mo-Su 06:00-19:00,,39.87,,41.54,,24.17,17-06-2026,https://www.mbenzin.cz/
49.9867667,16.2284861,EuroOil Choceň,"Čepro, a.s.",Mo-Su 06:00-22:00,,39.06,,41.15,,24.68,17-06-2026,https://www.mbenzin.cz/
50.1173811,14.6753868,Brtek s.r.o.,,06:00-21:00,,39.0,,41.7,,24.21,17-06-2026,https://www.mbenzin.cz/
49.1806861,18.0663472,EuroOil Horní Lideč,"Čepro, a.s.",Mo-Su 06:00-20:00,,39.78,,41.71,,24.13,17-06-2026,https://www.mbenzin.cz/
49.1908473,17.5286818,EuroOil,Čepro,Mo-Su 06:00-20:00,,39.44,,41.86,,24.12,17-06-2026,https://www.mbenzin.cz/
48.8944604,17.2977842,EuroOil,"Čepro, a.s.",Mo-Su 06:00-20:00,,39.12,,40.83,,24.1,17-06-2026,https://www.mbenzin.cz/
48.8530217,17.1027754,EuroOil,Čepro,Mo-Su 06:00-20:00,,39.82,,40.54,,23.93,17-06-2026,https://www.mbenzin.cz/
48.7970823,16.807554,EuroOil,"Čepro, a.s.",Mo-Su 06:00-20:00,,39.53,,40.93,,24.59,17-06-2026,https://www.mbenzin.cz/
49.0358072,16.9599161,EuroOil Žarošice,"Čepro, a.s.",Mar-Oct: Mo-Su 06:00-20:00; Nov-Feb: Mo-Su 06:00-18:00,,39.26,,41.01,,24.64,17-06-2026,https://www.mbenzin.cz/
49.1875581,16.5872637,"EuroOil Brno - výstaviště, Křížkovského","Čepro, a.s.",Mo-Su 06:00-22:00,,39.68,,41.79,,24.43,17-06-2026,https://www.mbenzin.cz/
49.1106866,16.5300497,EuroOil Ořechov,"Čepro, a.s.",Mo-Su 05:00-20:00,,39.37,,41.04,,24.01,17-06-2026,https://www.mbenzin.cz/
49.0471498,16.6136092,EuroOil Židlochovice,"Čepro, a.s.",Mo-Su 05:00-21:00,,39.34,,40.91,,24.28,17-06-2026,https://www.mbenzin.cz/
48.8969927,15.8132993,EuroOil Vranov nad Dyjí,"Čepro, a.s.",Mar-Oct 06:00-20:00;Nov-Feb 06:00-18:00,,39.74,,41.65,,24.02,17-06-2026,https://www.mbenzin.cz/
49.1093411,16.049982,EuroOil Hrotovice,"Čepro, a.s.",Mo-Su 06:00-19:00,,38.83,,40.58,,24.64,17-06-2026,https://www.mbenzin.cz/
49.2757417,16.2343972,EuroOil Velká Bíteš,"Čepro, a.s.",Mo-Su 06:00-18:00,,39.17,,41.05,,24.06,17-06-2026,https://www.mbenzin.cz/
49.3936697,16.100944,EuroOil,"Čepro, a.s.",Mo-Su 06:00-21:00,,38.95,,41.42,,24.11,17-06-2026,https://www.mbenzin.cz/
49.464131,15.9697278,EuroOil Radostín nad Oslavou,"Čepro, a.s.",Mo-Su 06:00-18:00,,39.96,,41.39,,23.91,17-06-2026,https://www.mbenzin.cz/
49.4763951,15.8729919,EuroOil Bohdalov,"Čepro, a.s.",Mar-Oct 06:00-20:00;Nov-Feb 06:00-18:00,,39.62,,41.2,,24.43,17-06-2026,https://www.mbenzin.cz/
49.8252611,18.2781861,"EuroOil Ostrava, Vítkovická","Čepro, a.s.",Mo-Su 05:30-21:00,,39.95,,40.59,,24.44,17-06-2026,https://www.mbenzin.cz/
49.8626861,18.1020417,EuroOil Velká Polom,"Čepro, a.s.",Mo-Su 06:00-20:00,,39.93,,41.56,,24.02,17-06-2026,https://www.mbenzin.cz/
49.7553376,18.0116807,EuroOil,"Čepro, a.s.",Mo-Su 05:00-21:00,,39.56,,41.22,,24.34,17-06-2026,https://www.mbenzin.cz/
49.7090306,18.1597389,EuroOil Petřvald - západ,"Čepro, a.s.",Mo-Su 06:00-21:00,,39.25,,40.71,,23.91,17-06-2026,https://www.mbenzin.cz/
49.7087083,18.1605889,EuroOil Petřvald - východ,"Čepro, a.s.",Mo-Su 06:00-21:00,,39.97,,40.58,,24.01,17-06-2026,https://www.mbenzin.cz/
49.6932293,18.3236058,EuroOil Sviadnov,"Čepro, a.s.",Mo-Su 05:00-20:00,,39.77,,40.73,,24.23,17-06-2026,https://www.mbenzin.cz/
49.5304441,18.3982564,EuroOil Ostravice,"Čepro, a.s.",Mo-Su 06:00-20:00,,38.99,,41.58,,24.66,17-06-2026,https://www.mbenzin.cz/
49.0872936,14.7156914,EuroOil,Čepro,Mo-Su 06:00-21:00,,39.26,,41.19,,24.26,17-06-2026,https://www.mbenzin.cz/
48.9415786,15.7277275,EuroOil Bítov,"Čepro, a.s.",Mar-Oct 06:00-20:00;Nov-Feb 07:00-17:00,,39.32,,41.2,,24.11,17-06-2026,https://www.mbenzin.cz/
49.0225317,15.5671163,"EuroOil Jemnice, Na Podolí","Čepro, a.s.",Mo-Su 06:00-21:00,,39.26,,41.5,,24.66,17-06-2026,https://www.mbenzin.cz/
49.1434872,15.5552275,EuroOil Nová Říše,"Čepro, a.s.",Mo-Su 06:00-19:00,,39.57,,41.47,,24.65,17-06-2026,https://www.mbenzin.cz/
49.1473773,15.6663463,EuroOil Želetava,"Čepro, a.s.",Mar-Oct 05:00-22:00; Nov-Feb 05:00-20:00,,38.82,,41.59,,24.58,17-06-2026,https://www.mbenzin.cz/
49.5486435,15.6304751,EuroOil Šlapanov - samoobslužná,"Čepro, a.s.",24/7,,38.89,,40.61,,24.7,17-06-2026,https://www.mbenzin.cz/
49.712223,15.6621377,EuroOil Chotěboř,"Čepro, a.s.",Mo-Su 05:00-22:00,,38.86,,41.76,,24.24,17-06-2026,https://www.mbenzin.cz/
50.0460222,15.3623297,EuroOil Týnec nad Labem,"Čepro, a.s.",Mo-Su 06:00-20:00,,38.86,,41.08,,24.17,17-06-2026,https://www.mbenzin.cz/
50.0368361,15.4109225,EuroOil Chvaletice,"Čepro, a.s.",Mo-Su 06:00-20:00,,39.33,,41.09,,23.98,17-06-2026,https://www.mbenzin.cz/
50.4325282,15.3425623,EuroOil Jičín,"Čepro, a.s.",Mo-Su 06:00-21:00,,39.86,,40.56,,24.67,17-06-2026,https://www.mbenzin.cz/
49.0808322,17.3364811,EuroOil,Čepro,Mo-Su 06:00-20:00,,39.75,,41.43,,24.36,17-06-2026,https://www.mbenzin.cz/
49.0003975,16.8655333,EuroOil Klobouky u Brna,"Čepro, a.s.",,,38.95,,40.77,,24.63,17-06-2026,https://www.mbenzin.cz/
49.8176115,15.1970347,EuroOil Zbraslavice,"Čepro, a.s.",Mo-Su 06:00-20:00,,39.48,,40.87,,23.98,17-06-2026,https://www.mbenzin.cz/
49.8627419,12.7368148,EuroOil,"Čepro, a.s.",Mo-Su 05:00-22:00,,39.59,,41.49,,24.4,17-06-2026,https://www.mbenzin.cz/
